district,community,date,count
普陀区,连亮路128弄,"4月:3,4,6,7,9,11,12",7
普陀区,灵石路1082弄,"4月:7,8,9,11,12",5
普陀区,灵石路1559号,4月:10,1
普陀区,灵石路1620弄,"3月:29; 4月:1,4,5,6,8,11",7
普陀区,灵石路1669弄,"4月:7,9",2
普陀区,柳华路68号,4月:6,1
普陀区,柳华路84号,4月:6,1
普陀区,柳园路556号,"4月:10,11",2
普陀区,柳园路599号,"3月:28,29",2
普陀区,泸定路355号,4月:5,1
普陀区,泸定路555弄,"4月:2,7,8,10,12",5
普陀区,泸定路568弄,"4月:6,9",2
普陀区,洛川路16号,4月:11,1
普陀区,绿杨路201弄,"3月:24; 4月:2,6,7,9,10,12",7
普陀区,绿杨路36弄,"4月:5,6,10,11,12",5
普陀区,绿杨路51弄,"3月:22; 4月:1,3,6,10,11,12",7
普陀区,梅川路1017号,4月:2,1
普陀区,梅川路1029号,4月:6,1
普陀区,梅川路1111弄,"4月:2,5,7,8,9,11,13",7
普陀区,梅川路1275号,"3月:26; 4月:3,8,12",4
普陀区,梅川路1295弄,4月:11,1
普陀区,梅川路1333弄,"3月:22,26,27,28,30,31; 4月:6,7,8,10,11,12",12
普陀区,梅川路141弄,"3月:22; 4月:2,3,5,13",5
普陀区,梅川路1500弄,"4月:6,7,9,10,11,12",6
普陀区,梅川路255弄,"4月:2,6,7,8,11,12",6
普陀区,梅川路258弄,4月:8,1
普陀区,梅川路278弄,"4月:6,7,11,12",4
普陀区,梅川路43弄,3月:29,1
普陀区,梅川路799弄,"4月:2,3,4,5,6,7,8,9,11,12,13",11
普陀区,梅川路800弄,"4月:2,3,6,7,9,11,12",7
普陀区,梅川路835号,4月:10,1
普陀区,梅川路841号,4月:10,1
普陀区,梅川路850弄,"4月:2,3,6,7,11,12",6
普陀区,梅川路888弄,"4月:1,2,3,4,5,6,7,8,9,10,11,12,13",13
普陀区,梅川路916弄,"3月:31; 4月:2,3,4,8,9",6
普陀区,梅川路927号,4月:12,1
普陀区,梅川路947弄,"4月:5,6,7,8,10,11,12,13",8
普陀区,梅川路979号,4月:10,1
普陀区,梅川路999弄,"4月:2,3,6,7,8,9,10,11,12,13",10
普陀区,梅川新村,4月:2,1
普陀区,梅岭北路1001弄,"4月:1,2,6,7,10,11",6
普陀区,梅岭北路109号,"4月:5,8,10,11,13",5
普陀区,梅岭北路1101弄,"4月:1,5,6,7,8,9,10,11,12",9
普陀区,梅岭北路1168弄,"4月:3,7,8,11,12",5
普陀区,梅岭北路1251弄,"3月:26; 4月:2,3,4,7,11,12",7
普陀区,梅岭北路1258弄,"4月:2,3,5,6,7,8,10,11",8
普陀区,梅岭北路294号,3月:28,1
普陀区,梅岭北路400弄,"4月:3,5,6,8,9,10,12",7
普陀区,梅岭北路93号,4月:13,1
普陀区,梅岭南路151号,"4月:7,12",2
普陀区,梅岭南路320弄,"4月:3,8,9,10,12",5
普陀区,梅岭南路360号,4月:2,1
普陀区,梅岭支路23号,3月:28,1
普陀区,梅岭支路85弄,"4月:1,2,8,13",4
普陀区,梅六小区,"4月:5,6,7,10,11,12,13",7
普陀区,梅四小区,"3月:30; 4月:5,6,7",4
普陀区,南大街14弄,"4月:7,11,12",3
普陀区,南大街22弄,4月:3,1
普陀区,南大街34弄,4月:11,1
普陀区,南大街东江海小区,3月:22,1
普陀区,南大路2860弄,"4月:1,5,6,7,11,13",6
普陀区,南石二路135号,4月:6,1
普陀区,南石四路66号,4月:11,1
普陀区,宁川路139弄,"4月:4,5,8,11,12",5
普陀区,宁强路100弄,4月:8,1
普陀区,宁强路141号,3月:30; 4月:2,2
普陀区,宁夏路287号,4月:10,1
普陀区,宁夏路353弄,"4月:6,9,11,12",4
普陀区,宁夏路366弄,"3月:28; 4月:1,8,9",4
普陀区,农林路101弄,"3月:29; 4月:5,6,8,11",5
普陀区,怒江北路219弄,"4月:7,13",2
普陀区,怒江北路258号,4月:8,1
普陀区,怒江北路380号,4月:8,1
普陀区,怒江北路458弄,"4月:1,3,5,7,8,12",6
普陀区,怒江北路490号,4月:11,1
普陀区,怒江路30弄,"4月:6,7,8",3
普陀区,怒江路365号,4月:12,1
普陀区,怒江路371号,4月:9,1
普陀区,怒江路600弄,"4月:3,6,7,8,10,11",6
普陀区,怒江路601弄,"3月:28; 4月:11,12",3
普陀区,怒江路651弄,"4月:6,7,10",3
普陀区,怒江路658弄,"4月:7,11",2
普陀区,怒江路76弄,4月:12,1
普陀区,平利路21弄,"3月:27; 4月:1,2,3,5,7,8,9,10,11,12",11
普陀区,平利路41弄,"4月:4,11",2
普陀区,平利路87弄,4月:11,1
普陀区,平利路90弄,"4月:5,8,9,12",4
普陀区,平民后村,4月:6,1
普陀区,普陀二村,"4月:4,8,9",3
普陀区,普陀区昌化路994弄,3月:18,1
普陀区,普陀区车站新村,3月:18,1
普陀区,普陀区定边路377弄,3月:18,1
普陀区,普陀区管弄路311弄,3月:18,1
普陀区,普陀区黄陵路200弄,3月:18,1
普陀区,普陀区金汤路353弄,3月:18,1
普陀区,普陀区平利路21弄,3月:18,1
普陀区,普陀区西康路1288弄,3月:18,1
普陀区,普陀区新村路1717弄,3月:18,1
普陀区,普陀区新村路1881弄,3月:18,1
普陀区,普陀区杨柳青路735弄,4月:1,1
普陀区,普陀区真光路798弄,3月:18,1
普陀区,普陀区镇坪路48弄,3月:18,1
普陀区,普陀区志丹路500弄,3月:18,1
普陀区,普陀四村,"4月:4,5,10,11,12",5
普陀区,普陀一村,"3月:30; 4月:1,2,6,7,11",6
普陀区,普雄路26弄,"3月:30; 4月:3,4,9,11",5
普陀区,普雄路29弄,4月:12,1
普陀区,普雄路82弄,3月:29,1
普陀区,祁安路365弄,"4月:1,4,5,11",4
普陀区,祁安路368弄,"4月:2,8,11",3
普陀区,祁安路88弄,"3月:29; 4月:1,6,11,12",5
普陀区,祁连山南路2727弄,"3月:23,24,26,28,29; 4月:2,3,5,6,7,10,11",12
普陀区,祁连山南路999弄,"3月:26,27",2
普陀区,祁顺路1388弄,4月:6,1
普陀区,千阳路271弄,"4月:4,6,9,10,12",5
普陀区,千阳南路88弄,4月:1,1
普陀区,千阳南路99弄,"3月:24,29,31; 4月:2,6,7,10,11",8
普陀区,清涧路187弄,"4月:7,10,11",3
普陀区,清涧路39弄,"3月:24; 4月:2,10,13",4
普陀区,清涧路68弄,"3月:28,30; 4月:1,7,10",5
普陀区,清峪路130弄,"3月:27; 4月:1,2,8,10,11,13",7
普陀区,清峪路137弄,"4月:6,7,10",3
普陀区,清峪路258弄,"4月:2,3,8,9,10",5
普陀区,清峪路368弄,3月:27; 4月:11,2
普陀区,清峪路593弄,"4月:3,6,8,10,11,13",6
普陀区,清峪路81弄,"3月:26; 4月:2,3,5,6,7,8,10,11,13",10
普陀区,三源路162弄,"3月:30; 4月:5,12",3
普陀区,三源路168弄,"3月:28,30; 4月:6",3
普陀区,三源路41弄,"3月:26,27,29; 4月:1,2,7,10,11,12",9
普陀区,三源路52号,"3月:29,30",2
普陀区,三源路66弄,"3月:26; 4月:7,11,12",4
普陀区,陕西北路1241弄,"4月:7,8,10",3
普陀区,陕西北路1249弄,4月:7,1
普陀区,陕西北路1265弄,4月:8,1
普陀区,陕西北路1283号,4月:6,1
普陀区,陕西北路1283弄,"4月:2,3,5,6,7,9,12",7
普陀区,陕西北路1588弄,4月:5,1
普陀区,陕西北路1622号,4月:7,1
普陀区,陕西北路1688弄,"4月:5,10,11",3
普陀区,陕西北路1726号,"4月:6,9,10,11",4
普陀区,陕西北路1789弄,"3月:27; 4月:6,8",3
普陀区,师大二村,"4月:1,2",2
普陀区,石岚二村,"4月:8,13",2
普陀区,石岚三村,"4月:2,4,5,6,7,8,9,10,11,12,13",11
普陀区,石岚新村,"4月:2,6,8,12,13",5
普陀区,石泉东路168弄,"3月:30; 4月:1,3,6,8,10,12",7
普陀区,石泉东路215弄,4月:10,1
普陀区,石泉六村,"4月:1,6,12",3
普陀区,石泉路100弄,"4月:9,11,13",3
普陀区,石泉路130弄,"3月:29,30; 4月:1,3,5,7,8,12",8
普陀区,石泉路135弄,3月:26; 4月:10,2
普陀区,石泉路140弄,"4月:8,12",2
普陀区,石泉路180弄,4月:8,1
普陀区,石泉路18弄,"4月:6,12",2
普陀区,石泉路199号,4月:13,1
普陀区,石泉路20号,"4月:4,9",2
普陀区,石泉路227弄,4月:8,1
普陀区,石泉路277弄,4月:8,1
普陀区,石泉路300弄,"3月:25,27,29; 4月:2,5,6,7,8,11",9
普陀区,石泉路450弄,"3月:27,28,29; 4月:8,9",5
普陀区,石泉路49弄,4月:9,1
普陀区,石泉路97弄,"4月:5,10,13",3
普陀区,石泉五村,"4月:5,8,13",3
普陀区,石泉一村,"4月:4,5,6",3
普陀区,石湾路7弄,"4月:3,5,8,9",4
普陀区,双河路553号,4月:5,1
普陀区,双山路101弄,"4月:2,9,12",3
普陀区,双山路131弄,"4月:11,12",2
普陀区,双山路161弄,"4月:2,7",2
普陀区,双山路167弄,4月:12,1
普陀区,双山路55弄,"4月:7,8,12",3
普陀区,水厂路8号,4月:6,1
普陀区,水泉路88弄,"4月:3,9",2
普陀区,水泉路99弄,"4月:2,5",2
普陀区,顺义路100弄,"3月:29; 4月:4,5,7,8,10,11",7
普陀区,顺义路188号,"4月:6,10,11",3
普陀区,顺义路193号,4月:4,1
普陀区,顺义路299弄,3月:29; 4月:10,2
普陀区,绥德路470弄,"4月:5,6,8,9,10",5
普陀区,绥德路555号,4月:1,1
普陀区,绥徳路607号,4月:9,1
普陀区,绥德路650号,4月:6,1
普陀区,泰山二村,"3月:28,30; 4月:1,3,5,6,7,8,9,10,11,12",12
普陀区,泰山三村,"3月:29; 4月:1,2,3,4,5,6,8,9,10,11,12,13",13
普陀区,泰山一村,"3月:29,30; 4月:1,2,4,5,6,7,8,9,11,13",12
普陀区,泰山支路7号,4月:1,1
普陀区,泰山支路9号,3月:28; 4月:1,2
普陀区,谈家渡路109弄,4月:6,1
普陀区,谈家渡路129弄,4月:6,1
普陀区,谈家渡路17弄,4月:6,1
普陀区,谈家渡路28号,"4月:9,10",2
普陀区,谈家渡路81弄,4月:6,1
普陀区,糖坊街,"4月:12,13",2
普陀区,糖坊街29号,4月:10,1
普陀区,糖坊街33号,4月:8,1
普陀区,桃浦六村,4月:10,1
普陀区,桃浦路1023弄,"4月:5,6,7,8,9,10,11,12,13",9
普陀区,桃浦路1028弄,"4月:1,6,8,9",4
普陀区,桃浦路1108弄,"4月:7,8,10,11",4
普陀区,桃浦路1149弄,"4月:1,2,6,10,11",5
普陀区,桃浦路1187号,4月:3,1
普陀区,桃浦路120弄,4月:11,1
普陀区,桃浦路1341弄,"4月:10,11",2
普陀区,桃浦路1559号,4月:12,1
普陀区,桃浦路1853号,4月:1,1
普陀区,桃浦路1861号,"3月:29,30",2
普陀区,桃浦路1863号,"4月:1,3,10",3
普陀区,桃浦路1887号,"4月:2,3",2
普陀区,桃浦路1889号,"4月:2,6",2
普陀区,桃浦路1925弄,"3月:26,27,30; 4月:1,5,6,7,11,12",9
普陀区,桃浦路2055弄,"3月:27,30; 4月:1,2,3,6,9,10,11",9
普陀区,桃浦路221弄,"4月:1,4,5,6,10,11,12,13",8
普陀区,桃浦路255号,4月:2,1
普陀区,桃浦路261弄,"4月:8,11",2
普陀区,桃浦路300弄,"3月:28; 4月:3,6,7,9,10,11",7
普陀区,桃浦路321弄,"3月:26,27; 4月:5,7",4
普陀区,桃浦路743弄,"3月:29; 4月:2,5,7,8,11,12,13",8
普陀区,桃浦路873弄,"3月:26; 4月:5,6,10,11",5
普陀区,桃浦七村,3月:26,1
普陀区,桃浦四村,"4月:1,4,5",3
普陀区,桃浦西路441弄,4月:11,1
普陀区,桃浦西路443弄,4月:6,1
普陀区,铁路新村,"3月:27,30; 4月:2,4,5,6,9,10,11,12,13",11
普陀区,铜川路1168弄,"4月:7,8,11",3
普陀区,铜川路1422弄,"4月:3,6,9,11",4
普陀区,铜川路1653号,3月:26,1
普陀区,铜川路1653弄,"4月:1,8",2
普陀区,铜川路1780弄,"4月:7,11,12",3
普陀区,铜川路1781弄,"3月:28,29,30; 4月:1,7,8",6
普陀区,铜川路185号,"4月:6,8",2
普陀区,铜川路1899弄,4月:8,1
普陀区,铜川路2059弄,"4月:7,10,11,12,13",5
普陀区,铜川路2060弄,"3月:29; 4月:7,9,11",4
普陀区,铜川路276弄,"3月:29; 4月:1,5,12",4
普陀区,铜川路309号,"3月:24,26,27",3
普陀区,铜川路311号,"4月:8,9",2
普陀区,铜川路366号,4月:1,1
普陀区,铜川路58弄,"3月:30; 4月:1,4,5,6,8,9,10,11,12",10
普陀区,铜川路68号,4月:13,1
普陀区,铜川路999弄,"4月:1,6,7,8,11,12",6
普陀区,同普路1225弄,3月:30,1
普陀区,同普路1441弄,"3月:29; 4月:2,5,7,8,9,10,11,12,13",10
普陀区,同普路1457号,4月:7,1
普陀区,同普路1501弄,"3月:28; 4月:2,6,7,10,12",6
普陀区,同普路1504号,3月:27,1
普陀区,同普路158弄,4月:11,1
普陀区,同普路1680弄,"4月:1,2,3,6,7,8,9,10,11,13",10
普陀区,同普路688弄,4月:5,1
普陀区,同普路689弄,4月:12,1
普陀区,同普路88号,4月:11,1
普陀区,万航渡后路95号,4月:7,1
普陀区,万泉路122弄,3月:31,1
普陀区,万镇路381号,4月:7,1
普陀区,万镇路501弄,3月:27; 4月:10,2
普陀区,万镇路600号,3月:26,1
普陀区,武宁二村,"4月:11,12",2
普陀区,武宁路200弄,3月:27; 4月:3,2
普陀区,武宁路2525弄,"4月:2,3,4,8,10,11,12,13",8
普陀区,武宁路300弄,"4月:7,10",2
普陀区,武宁路492弄,"4月:2,9,12",3
普陀区,武宁路74弄,4月:9,1
普陀区,武宁路8弄,3月:29,1
普陀区,武宁四村,4月:8,1
普陀区,武宁一村,"3月:28; 4月:1,6,7,8,9,11,12",8
普陀区,武威东路263号,3月:27; 4月:2,2
普陀区,武威东路477弄,3月:29,1
普陀区,武威东路479弄,"4月:4,5,6,7,9,10,13",7
普陀区,武威东路788弄,"3月:29; 4月:2,5,6,11",5
普陀区,武威东路821弄,"4月:2,3,4,7,10",5
普陀区,武威东路888弄,"4月:5,8,9,11",4
普陀区,武威路1019弄,"4月:1,2,5,6,10,11",6
普陀区,武威路1051弄,"4月:5,6",2
普陀区,武威路1057号,4月:9,1
普陀区,武威路1082弄,"4月:4,6,7,10,11",5
普陀区,武威路1087弄,"3月:22,23; 4月:2,3,4,5,6,7,8,10,11",11
普陀区,武威路1236弄,"4月:2,12,13",3
普陀区,武威路1236弄21支弄,"4月:1,8,10,11",4
普陀区,武威路2358号,4月:11,1
普陀区,西康路1000号,"4月:6,7",2
普陀区,西康路1018号,4月:5,1
普陀区,西康路1249弄,"4月:2,4,6,7,8,9,11,12",8
普陀区,西康路1277弄,"4月:6,7,8,9,11",5
普陀区,西康路1283弄,4月:5,1
普陀区,西康路1288弄,"4月:8,12",2
普陀区,西康路1391号,4月:11,1
普陀区,西康路1407弄,"3月:30; 4月:1,11",3
普陀区,西康路1518弄,"4月:2,5,6,10,11,12",6
普陀区,西康路972弄,"4月:2,7,9",3
普陀区,西康路989弄,"4月:7,9",2
普陀区,西康路998号,"4月:8,9",2
普陀区,西谈家渡路129弄,"4月:10,11",2
普陀区,西谈家渡路17弄,"4月:9,11",2
普陀区,西谈家渡路39弄,4月:3,1
普陀区,西谈家渡路81弄,"4月:10,11,12",3
普陀区,西乡路105弄,3月:23; 4月:4,2
普陀区,西乡路236号,4月:7,1
普陀区,西乡路51弄,"4月:2,12",2
普陀区,西乡路75号,"3月:24,27",2
普陀区,西乡路91弄,"3月:23,26; 4月:6,8,12",5
普陀区,香泉路85弄,"4月:6,7,10,11,13",5
普陀区,香樟路195弄,"4月:6,7,9,12",4
普陀区,香樟路57弄,"4月:8,13",2
普陀区,新村路1288弄,"4月:6,7,9,10",4
普陀区,新村路1388弄,"3月:22,25; 4月:1,5,6,8,10",7
普陀区,新村路1399弄,4月:6,1
普陀区,新村路1501号,"4月:3,6,13",3
普陀区,新村路170弄,"4月:5,6,7,8,11",5
普陀区,新村路1717弄,"4月:2,6,7,9,10",5
普陀区,新村路1759弄,4月:13,1
普陀区,新村路1881弄,"4月:1,2",2
普陀区,新村路2003弄,"4月:1,13",2
普陀区,新村路248弄,"3月:28; 4月:1,2,6,7,8,9,11,12,13",10
普陀区,新村路285弄,"3月:29; 4月:2,3,4,5,7,8,11,12",9
普陀区,新村路349弄,"3月:29; 4月:1,2,3,6,7,8,9,10,12",10
普陀区,新村路350弄,"4月:2,11",2
普陀区,新村路389号,"3月:26,27; 4月:9,12",4
普陀区,新村路39弄,"3月:30; 4月:1,2,3,9,11,12",7
普陀区,新村路406号,4月:1,1
普陀区,新村路414号,4月:8,1
普陀区,新村路424号,"3月:22,23",2
普陀区,新村路470号,"4月:6,8,9",3
普陀区,新村路50弄,"3月:24; 4月:1,4,5,6,7,8,10,11",9
普陀区,新村路570弄,"4月:3,7",2
普陀区,新村路638弄,4月:4,1
普陀区,新村路671号,4月:6,1
普陀区,新会路379号,4月:3,1
普陀区,新会路504号,4月:10,1
普陀区,新杨村,4月:10,1
普陀区,新杨和苑,4月:7,1
普陀区,信仪新村,"4月:4,13",2
普陀区,杏山路500弄,"4月:2,3",2
普陀区,雪松路330弄,"4月:4,5,9,12",4
普陀区,雪松路392弄,"3月:23,26; 4月:1,6,7",5
普陀区,雪松路393弄,4月:11,1
普陀区,雪松路458弄,"3月:22,23,24; 4月:3,6,9,10,11,12",9
普陀区,雪松路503弄,"4月:1,5,6,8,10,13",6
普陀区,旬阳新村,"4月:5,6,8,9,11,12,13",7
普陀区,延长西路150弄,"4月:7,11,12",3
普陀区,延长西路15号,"4月:2,6,9",3
普陀区,延长西路200弄,"4月:6,7,11",3
普陀区,延长西路21号,4月:11,1
普陀区,延长西路220弄,"4月:4,5,6,7,12",5
普陀区,延长西路318号,"4月:8,9",2
普陀区,延长西路318弄,"4月:11,12",2
普陀区,延长西路328号,"3月:28; 4月:1,2",3
普陀区,延长西路40弄,"4月:2,3,5,6,7,8,10,11,12",9
普陀区,延长西路526弄,"4月:2,5,6,7,8,10,11",7
普陀区,延长西路529弄,"4月:8,9",2
普陀区,延长西路540弄,"4月:2,3,10,12",4
普陀区,延长西路633弄,"4月:8,10,11",3
普陀区,延长西路663号,"4月:4,5,9",3
普陀区,延长西路677弄,4月:6,1
普陀区,延长西路780弄,"4月:2,4,5,6,7,8,10,11",8
普陀区,延长西路781弄,4月:12,1
普陀区,延川路113号,"4月:7,11",2
普陀区,延川路115号,4月:7,1
普陀区,延川路121号,3月:28,1
普陀区,延川路125号,"4月:7,12",2
普陀区,延川路21号,4月:7,1
普陀区,延川路243弄,"4月:4,7,8,11,13",5
普陀区,延川路56号,4月:7,1
普陀区,延川路71弄,"3月:27,30; 4月:4,8,10,11,12,13",8
普陀区,杨柳青路118弄,"4月:5,6",2
普陀区,杨柳青路408号,4月:7,1
普陀区,杨柳青路735弄,"4月:2,10,11,13",4
普陀区,宜昌路299号,"4月:8,9",2
普陀区,宜昌路588弄,"4月:6,7,8",3
普陀区,宜昌路683号,4月:11,1
普陀区,宜昌路715弄,"3月:25,26; 4月:6,11,12",5
普陀区,宜昌路723号,4月:6,1
普陀区,宜川二村,"3月:30; 4月:1,2,5,6,7,8,10,11,12,13",11
普陀区,宜川六村,"4月:3,4,5,7,10,11,12,13",8
普陀区,宜川路102号,4月:11,1
普陀区,宜川路330号,"4月:7,12",2
普陀区,宜川路350号,4月:3,1
普陀区,宜川路413弄,"4月:3,6,8,11,12",5
普陀区,宜川路451弄,"4月:7,8,9",3
普陀区,宜川路595弄,"4月:1,3,6,9,10,11",6
普陀区,宜川路610号,"4月:2,7",2
普陀区,宜川三村,"3月:22,23,29; 4月:1,2,3,4,5,6,7,8,9,11,12,13",15
普陀区,宜川四村,"3月:30; 4月:1,2,3,4,5,6,8,9,10,11,12,13",13
普陀区,宜川五村,"3月:29; 4月:3,4,5,6,7,8,9,10,11,12,13",12
普陀区,宜川一村,"3月:28,29; 4月:1,2,3,4,5,6,8,9,10,11,12,13",14
普陀区,宜君路185弄,"4月:8,12",2
普陀区,宜君路28弄,4月:2,1
普陀区,宜君路51号,4月:6,1
普陀区,宜君路67号,"4月:1,8",2
普陀区,宜君路80弄,"3月:27,30; 4月:1,6,8,9,11,12",8
普陀区,银杏路120弄,"4月:2,6,11,12",4
普陀区,银杏路30弄,"4月:3,10",2
普陀区,邮电三村,4月:9,1
普陀区,郁家弄,4月:10,1
普陀区,远景路97弄,"3月:29; 4月:1,2,3,4,9,12",7
普陀区,云岭东路599弄,"4月:9,11,12",3
普陀区,云岭东路89号,4月:12,1
普陀区,云岭西路899弄,4月:3,1
普陀区,云岭西路蔡家浜1号,"4月:4,12",2
普陀区,枣阳路182号,3月:23,1
普陀区,枣阳路185弄,"4月:5,9",2
普陀区,枣阳路251弄98支弄,4月:1,1
普陀区,枣阳路253弄,4月:7,1
普陀区,枣阳路289号,"4月:11,12",2
普陀区,枣阳路297弄,"4月:1,13",2
普陀区,枣阳路390号,3月:30,1
普陀区,枣阳路465弄,"3月:27,29,30; 4月:1,4,8,9,12",8
普陀区,枣阳路530弄,"4月:4,5,6,10",4
普陀区,枣阳路891弄,"3月:30; 4月:7,8,13",4
普陀区,章家巷,4月:9,1
普陀区,长风二村,"3月:24,29; 4月:1,2,3,6,7,8,9,10,11,12,13",13
普陀区,长风三村,"3月:30; 4月:2,5,7,10,11",6
普陀区,长风四村,"4月:2,3,5,6,7,12,13",7
普陀区,长风一村,"3月:28,29,30; 4月:1,2,3,4,5,7,8,9",11
普陀区,真北二街坊,"4月:7,13",2
普陀区,真北路1027号,4月:7,1
普陀区,真北路1029弄,"3月:30; 4月:2,3,4,6,7,8,10,11,12,13",11
普陀区,真北路1143弄,"4月:8,11",2
普陀区,真北路1524弄,"4月:3,5,7,8,10,11,12",7
普陀区,真北路1817弄,"4月:2,6,7,8,10,11,13",7
普陀区,真北路1902弄,"3月:30; 4月:3,6,7,8,9,10,11,12",9
普陀区,真北路2022号,"4月:2,11",2
普陀区,真北路2087弄52支弄,3月:31; 4月:7,2
普陀区,真北路2167号,"4月:4,12",2
普陀区,真北路2299号,4月:13,1
普陀区,真北路2653号,"4月:7,9,12",3
普陀区,真北路2857弄,4月:8,1
普陀区,真北路2904弄,"3月:29; 4月:7,11",3
普陀区,真北路2977弄,4月:8,1
普陀区,真北路3199弄,"4月:1,2,6,13",4
普陀区,真北路3233号,"4月:8,9",2
普陀区,真北路3725弄,"3月:22; 4月:1,6,8,9,11",6
普陀区,真北路3777号,4月:11,1
普陀区,真北路3777弄,4月:11,1
普陀区,真北路818号,"4月:7,8,9",3
普陀区,真北支路16号,4月:6,1
普陀区,真北支路263弄,"3月:29; 4月:1,10",3
普陀区,真陈路200号,4月:10,1
普陀区,真陈路399号,"4月:7,10,11",3
普陀区,真光路1058弄,"4月:7,8",2
普陀区,真光路1288号,"3月:27,28",2
普陀区,真光路1339弄,"3月:28,29; 4月:2,6,7,8,11,12",8
普陀区,真光路1433弄,"4月:6,7,8,11,12",5
普陀区,真光路1475号,"4月:7,12",2
普陀区,真光路1581号,3月:27,1
普陀区,真光路1915弄50支弄,4月:6,1
普陀区,真光路2285号,"4月:2,8",2
普陀区,真光路798弄,"3月:26,27; 4月:4,6,7,10,12",7
普陀区,真光路962弄,"3月:28; 4月:5,6,7,8,10,11,12,13",9
普陀区,真华路1988弄,4月:9,1
普陀区,真华路295弄,3月:30,1
普陀区,真华路36弄,"3月:30; 4月:2,3,8,10",5
普陀区,真华路388弄,3月:27,1
